,count,mean,std,min,25%,50%,75%,max,mv_tatal,mv_on_trade
000680,19.0,0.10593062467444912,0.042296295950339506,0.05217391304347818,0.06751414211511364,0.1017369727047146,0.1379444249928381,0.1785714285714286,71.33802757,50.2057450175
000681,3.0,0.15486827379520932,0.05933671494931744,0.0883280757097793,0.1311595535499569,0.1739910313901345,0.18813837283792434,0.20228571428571418,87.7823508601,75.75864606489999
000683,5.0,0.08772269405468328,0.04494195233993477,0.022831050228310668,0.07521186440677985,0.08487486398258981,0.11229946524064172,0.1433962264150943,343.3426949089,310.6434498503
000685,7.0,0.03830675742748938,0.022913949290342336,0.0058616647127784915,0.022750077469049224,0.040570175438596534,0.054323869667692315,0.06756756756756754,110.0433073473,93.4909516149
000686,8.0,0.06251880111257938,0.020629058194052547,0.037735849056603765,0.049206157066100153,0.05859523545262835,0.07064895137839727,0.10102156640181592,152.3634901234,152.3634901234
000690,8.0,0.12007440855680865,0.07311936551597639,0.02898550724637672,0.06737570563830525,0.10448115409754422,0.18569212862783885,0.2152133580705009,90.95210889639999,90.89289660729999
000700,10.0,0.09503281408992334,0.07921278692501181,0.006896551724137945,0.038758574228319465,0.07542807285418252,0.1133316025183359,0.2445759368836291,43.012060030600004,43.012060030600004
000703,12.0,0.09432632475176457,0.06555534249510545,0.012837837837837762,0.051630416398877,0.06690657874947559,0.1368020768387332,0.21587743732590536,329.5986112556,327.8751001919
000708,9.0,0.07666997690445425,0.07805148840735612,0.010118043844856706,0.03219034289713085,0.03903743315508024,0.09908256880733934,0.23277265328269126,904.9528329396001,225.76670135830003
000709,9.0,0.03595215525655927,0.026322345395332125,0.004366812227074135,0.016597510373443924,0.028225806451612767,0.051587301587301626,0.08355091383812008,264.4033365275,264.3606267774
000712,9.0,0.11860737784414838,0.0876825686102811,0.05073431241655535,0.06354515050167242,0.09540889526542329,0.13227893601725382,0.32773109243697474,120.96,120.857504625
000717,7.0,0.14465264591331248,0.12640962550098772,0.04134366925064592,0.05759179696150951,0.07788944723618085,0.195463131040573,0.3872255489021956,87.72978824459999,87.72978824459999
000718,14.0,0.18803750016847426,0.16064566739419234,0.03664921465968596,0.09155121508062691,0.11801242236024834,0.20401960784313716,0.6308243727598566,113.495401051,85.6368081212
000719,14.0,0.0478634757656597,0.03679403110395581,0.005773672055427337,0.020388585968738604,0.037774265867911216,0.06816520467836262,0.12823834196891215,78.5820461668,51.2369301572
000723,6.0,0.11672202483637739,0.05700228950296271,0.055762081784386686,0.07593775925075247,0.10619186341531595,0.1451194380568226,0.208237986270023,481.68656281150004,447.84182059830005
000725,12.0,0.07616574385382419,0.05948007521852278,0.01735015772870674,0.03793068910256403,0.05878969167050174,0.08874877169996731,0.21301775147928992,1503.2287204445001,1425.9644109560998
000726,15.0,0.0726003422644676,0.054145391603609115,0.012779552715654896,0.028203179798924505,0.05345211581291753,0.10833604677981734,0.17130307467057104,64.28687728050001,40.6588228702
000728,5.0,0.07653933802955497,0.07477642188290634,0.022332506203473823,0.031289111389236623,0.055741360089186065,0.06696428571428581,0.20636942675159253,250.48084095549999,246.319990545
000729,18.0,0.13493297568631027,0.11888688083424008,0.004484304932735439,0.052299282307279205,0.11212252564658287,0.18449964269048424,0.4124137931034484,200.3981509083,178.4297277404
000731,8.0,0.10956921135604641,0.08126162139659664,0.021739130434782705,0.06285945814150273,0.09177018633540368,0.13697177131691318,0.27320034692107553,53.828010351,53.828010351
000732,13.0,0.16838674528982006,0.1406899634088741,0.027397260273972712,0.07941176470588229,0.13636363636363646,0.2255555555555555,0.5427259887005649,39.0757539135,39.025050856
000733,7.0,0.10765850161575433,0.08639010525492762,0.020442930153321992,0.060180797164558375,0.08140133951571338,0.13283638319139812,0.26573088092933195,617.1489555622001,616.5676987593
000735,8.0,0.08365074714646109,0.05179528878934427,0.03631284916201105,0.03955727615644239,0.07528231050547096,0.09891892520466389,0.17904761904761912,69.7817221679,69.7437399669
000738,14.0,0.1041287631863999,0.05991675993710399,0.013343799058084693,0.0712812841793734,0.11379317928654398,0.13950205462895826,0.20654316121403227,339.8435478652,321.20758264799997
000739,16.0,0.1470280837355164,0.13855238541161083,0.03260869565217406,0.06315758923388776,0.10756242736672716,0.15400001018333487,0.5376926280716368,284.1420211143,284.1119267705
000750,9.0,0.12895467417706638,0.10492363387190673,0.058394160583941535,0.0668103448275863,0.09836065573770503,0.11423841059602657,0.38716356107660466,185.11387266830002,185.11387266830002
000758,11.0,0.1172267547843424,0.08594030824389544,0.012931034482758674,0.07445533182584985,0.10023310023310006,0.10984194962781679,0.2891566265060239,87.6373361117,87.6351409268
000761,18.0,0.0803214673874132,0.10352077935615173,0.004347826086956719,0.03821983077302238,0.05399789198420324,0.07470830672781098,0.4666666666666668,173.7771178407,156.85711776440002
000762,14.0,0.11098083549396263,0.0994871820102152,0.017142857142857126,0.057666387024608634,0.07765828359183391,0.13544649964478606,0.36219716958503234,218.84824703209998,218.8382790476
000766,10.0,0.1319213886274082,0.09427233727639313,0.04780114722753348,0.09376970300315246,0.10633325327470577,0.13030828516377646,0.37962962962962954,45.038651871400006,36.6739993511
000767,10.0,0.12302808335554641,0.06557486615414101,0.01754385964912264,0.08877031034626792,0.12028654426488417,0.17197797025042377,0.21614583333333326,97.5390706898,92.3180885843
000768,11.0,0.07302528647865901,0.06575919841973511,0.006769230769230639,0.039788845400452355,0.05674908796108635,0.08233892726740577,0.25220680958385877,701.297794372,701.2965595344999
000776,14.0,0.10374559364794105,0.08632643432675581,0.01619718309859164,0.03662139659554947,0.0557744469034791,0.1840465683428173,0.24600152322924584,1300.9196409871001,1010.4230348405999
000777,15.0,0.19664150617091067,0.12539837527728462,0.02066115702479343,0.08298955946014763,0.197054698457223,0.24554005400540047,0.47241379310344844,39.8195528164,39.4908754843
000778,10.0,0.06980767141759196,0.03711432972629648,0.01846965699208436,0.043209779498627754,0.06133176129328233,0.08949058219178085,0.12929292929292924,193.9168618409,189.35483210639998
000783,9.0,0.04881781426488363,0.02022246028312892,0.024390243902439046,0.031796502384737746,0.040559440559440496,0.06052269601100413,0.08462623413258119,311.8895865363,311.8895865363
000786,17.0,0.08760133278817102,0.0652727550826418,0.010574018126888296,0.0346914078257361,0.060554612337294644,0.13621151271753695,0.2438735177865612,508.3729122358,508.3729122358
000789,17.0,0.08786623060857175,0.05001577652538697,0.026122448979591928,0.05564924114671155,0.06747294716740915,0.1196222455403988,0.20909816440542706,90.2659517369,90.2638114646
000790,10.0,0.13924113190606677,0.1404363571448793,0.017013232514177634,0.04391114773234456,0.06797839506172842,0.19271553526063617,0.4112359550561797,30.099708070300004,29.6469427757
